game_id,season,week,posteam,defteam,play_type,down,ydstogo,yardline_100,passer_player_id,rusher_player_id,receiver_player_id,air_yards,yards_after_catch,rushing_yards,pass_touchdown,rush_touchdown,return_touchdown,interception,fumble_lost,pass_attempt,complete_pass,reception,receiving_yards
2025_01_ARI_NO,2025,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025_01_ARI_NO,2025,1,ARI,NO,kickoff,NA,0,35,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA
2025_01_ARI_NO,2025,1,ARI,NO,run,1,10,78,NA,00-0033553,NA,NA,NA,3,0,0,0,0,0,0,0,0,NA
2025_01_ARI_NO,2025,1,ARI,NO,pass,2,7,75,00-0035228,NA,00-0037744,3,8,NA,0,0,0,0,0,1,1,1,11
2025_01_ARI_NO,2025,1,ARI,NO,pass,1,10,64,00-0035228,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,NA
2025_01_ARI_NO,2025,1,ARI,NO,run,2,21,75,NA,00-0033553,NA,NA,NA,-2,0,0,0,0,0,0,0,0,NA
2025_01_ARI_NO,2025,1,ARI,NO,run,3,23,77,NA,00-0039921,NA,NA,NA,1,0,0,0,0,0,0,0,0,NA
2025_01_ARI_NO,2025,1,ARI,NO,punt,4,22,76,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA
2025_01_ARI_NO,2025,1,NO,ARI,run,1,10,77,NA,00-0033906,NA,NA,NA,3,0,0,0,0,0,0,0,0,NA
2025_01_ARI_NO,2025,1,NO,ARI,pass,2,7,74,00-0039376,NA,00-0037545,2,NA,NA,0,0,0,0,0,1,0,0,NA
2025_01_ARI_NO,2025,1,NO,ARI,pass,3,7,74,00-0039376,NA,NA,14,NA,NA,0,0,0,0,0,1,0,0,NA
2025_01_ARI_NO,2025,1,NO,ARI,punt,4,7,74,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA
2025_01_ARI_NO,2025,1,ARI,NO,pass,1,10,66,00-0035228,NA,00-0037744,-3,8,NA,0,0,0,0,0,1,1,1,5
2025_01_ARI_NO,2025,1,ARI,NO,run,2,5,61,NA,00-0035228,NA,NA,NA,13,0,0,0,0,0,0,0,0,NA
2025_01_ARI_NO,2025,1,ARI,NO,run,1,10,48,NA,00-0033553,NA,NA,NA,1,0,0,0,0,0,0,0,0,NA
2025_01_ARI_NO,2025,1,ARI,NO,pass,2,9,47,00-0035228,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,NA
2025_01_ARI_NO,2025,1,ARI,NO,no_play,3,9,47,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA
2025_01_ARI_NO,2025,1,ARI,NO,no_play,1,10,34,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA
2025_01_ARI_NO,2025,1,ARI,NO,pass,1,15,39,00-0035228,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,NA
2025_01_ARI_NO,2025,1,ARI,NO,run,2,15,39,NA,00-0033553,NA,NA,NA,12,0,0,0,0,0,0,0,0,NA
2025_01_ARI_NO,2025,1,ARI,NO,pass,3,3,27,00-0035228,NA,00-0038559,3,2,NA,0,0,0,0,0,1,1,1,5
2025_01_ARI_NO,2025,1,ARI,NO,run,1,10,22,NA,00-0033553,NA,NA,NA,3,0,0,0,0,0,0,0,0,NA
2025_01_ARI_NO,2025,1,ARI,NO,pass,2,7,19,00-0035228,NA,00-0039041,4,NA,NA,0,0,0,0,0,1,0,0,NA
2025_01_ARI_NO,2025,1,ARI,NO,no_play,3,7,19,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA
2025_01_ARI_NO,2025,1,ARI,NO,pass,3,12,24,00-0035228,NA,00-0038559,22,NA,NA,0,0,0,0,0,1,0,0,NA
2025_01_ARI_NO,2025,1,ARI,NO,field_goal,4,12,24,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA
2025_01_ARI_NO,2025,1,NO,ARI,kickoff,NA,0,35,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA
2025_01_ARI_NO,2025,1,NO,ARI,pass,1,10,75,00-0039376,NA,00-0036040,5,6,NA,0,0,0,0,0,1,1,1,11
2025_01_ARI_NO,2025,1,NO,ARI,run,1,10,64,NA,00-0039376,NA,NA,NA,2,0,0,0,0,0,0,0,0,NA
2025_01_ARI_NO,2025,1,NO,ARI,pass,2,8,62,00-0039376,NA,00-0037239,13,0,NA,0,0,0,0,0,1,1,1,13
2025_01_ARI_NO,2025,1,NO,ARI,no_play,1,10,49,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA
2025_01_ARI_NO,2025,1,NO,ARI,run,1,15,54,NA,00-0038551,NA,NA,NA,10,0,0,0,0,0,0,0,0,NA
2025_01_ARI_NO,2025,1,NO,ARI,no_play,2,5,44,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA
2025_01_ARI_NO,2025,1,NO,ARI,no_play,2,15,54,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA
2025_01_ARI_NO,2025,1,NO,ARI,run,1,10,49,NA,00-0033906,NA,NA,NA,9,0,0,0,0,0,0,0,0,NA
2025_01_ARI_NO,2025,1,NO,ARI,run,2,1,40,NA,00-0033906,NA,NA,NA,2,0,0,0,0,0,0,0,0,NA
2025_01_ARI_NO,2025,1,NO,ARI,no_play,1,10,38,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA
2025_01_ARI_NO,2025,1,NO,ARI,run,1,15,43,NA,00-0039376,NA,NA,NA,6,0,0,0,0,0,0,0,0,NA
2025_01_ARI_NO,2025,1,NO,ARI,pass,2,9,37,00-0039376,NA,00-0031236,3,9,NA,0,0,0,0,0,1,1,1,12
2025_01_ARI_NO,2025,1,NO,ARI,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025_01_ARI_NO,2025,1,NO,ARI,pass,1,10,25,00-0039376,NA,00-0033906,-5,12,NA,0,0,0,0,0,1,1,1,7
2025_01_ARI_NO,2025,1,NO,ARI,run,2,3,18,NA,00-0033906,NA,NA,NA,18,0,1,0,0,0,0,0,0,NA
2025_01_ARI_NO,2025,1,NO,ARI,extra_point,NA,0,15,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA
2025_01_ARI_NO,2025,1,ARI,NO,kickoff,NA,0,35,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA
2025_01_ARI_NO,2025,1,ARI,NO,pass,1,10,65,00-0035228,NA,00-0039921,-2,8,NA,0,0,0,0,0,1,1,1,6
2025_01_ARI_NO,2025,1,ARI,NO,pass,2,4,59,00-0035228,NA,00-0039849,39,6,NA,0,0,0,0,0,1,1,1,45
2025_01_ARI_NO,2025,1,ARI,NO,run,1,10,14,NA,00-0039921,NA,NA,NA,4,0,0,0,0,0,0,0,0,NA
2025_01_ARI_NO,2025,1,ARI,NO,run,2,6,10,NA,00-0039921,NA,NA,NA,4,0,0,0,0,0,0,0,0,NA
2025_01_ARI_NO,2025,1,ARI,NO,run,3,2,6,NA,00-0035228,NA,NA,NA,3,0,0,0,0,0,0,0,0,NA
2025_01_ARI_NO,2025,1,ARI,NO,no_play,1,3,3,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA
2025_01_ARI_NO,2025,1,ARI,NO,run,1,1,1,NA,00-0033553,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA
2025_01_ARI_NO,2025,1,ARI,NO,pass,2,1,1,00-0035228,NA,00-0039849,1,0,NA,1,0,0,0,0,1,1,1,1
2025_01_ARI_NO,2025,1,ARI,NO,extra_point,NA,0,15,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA
2025_01_ARI_NO,2025,1,NO,ARI,kickoff,NA,0,35,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA
2025_01_ARI_NO,2025,1,NO,ARI,run,1,10,55,NA,00-0040202,NA,NA,NA,4,0,0,0,0,0,0,0,0,NA
2025_01_ARI_NO,2025,1,NO,ARI,pass,2,6,51,00-0039376,NA,00-0037239,5,0,NA,0,0,0,0,0,1,1,1,5
2025_01_ARI_NO,2025,1,NO,ARI,no_play,3,1,46,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA
2025_01_ARI_NO,2025,1,NO,ARI,pass,3,5,50,00-0039376,NA,00-0037239,6,4,NA,0,0,0,0,0,1,1,1,10
2025_01_ARI_NO,2025,1,NO,ARI,run,1,10,40,NA,00-0040202,NA,NA,NA,5,0,0,0,0,0,0,0,0,NA
2025_01_ARI_NO,2025,1,NO,ARI,pass,2,5,35,00-0039376,NA,00-0036040,1,3,NA,0,0,0,0,0,1,1,1,4
2025_01_ARI_NO,2025,1,NO,ARI,run,3,1,31,NA,00-0038551,NA,NA,NA,8,0,0,0,0,0,0,0,0,NA
2025_01_ARI_NO,2025,1,NO,ARI,run,1,10,23,NA,00-0038551,NA,NA,NA,2,0,0,0,0,0,0,0,0,NA
2025_01_ARI_NO,2025,1,NO,ARI,pass,2,8,21,00-0039376,NA,NA,21,NA,NA,0,0,0,0,0,1,0,0,NA
2025_01_ARI_NO,2025,1,NO,ARI,pass,3,8,21,00-0039376,NA,00-0037239,3,0,NA,0,0,0,0,0,1,1,1,3
2025_01_ARI_NO,2025,1,NO,ARI,field_goal,4,5,18,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA
2025_01_ARI_NO,2025,1,ARI,NO,kickoff,NA,0,35,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA
2025_01_ARI_NO,2025,1,ARI,NO,pass,1,10,71,00-0035228,NA,00-0037744,4,NA,NA,0,0,0,0,0,1,0,0,NA
2025_01_ARI_NO,2025,1,ARI,NO,pass,2,10,71,00-0035228,NA,00-0037744,5,NA,NA,0,0,0,0,0,1,0,0,NA
2025_01_ARI_NO,2025,1,ARI,NO,pass,3,10,71,00-0035228,NA,00-0037744,5,6,NA,0,0,0,0,0,1,1,1,11
2025_01_ARI_NO,2025,1,ARI,NO,run,1,10,60,NA,00-0035228,NA,NA,NA,2,0,0,0,0,0,0,0,0,NA
2025_01_ARI_NO,2025,1,ARI,NO,no_play,1,10,43,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA
2025_01_ARI_NO,2025,1,ARI,NO,pass,1,20,53,00-0035228,NA,00-0033553,-5,2,NA,0,0,0,0,0,1,1,1,-3
2025_01_ARI_NO,2025,1,ARI,NO,pass,2,23,56,00-0035228,NA,00-0039849,11,0,NA,0,0,0,0,0,1,1,1,11
2025_01_ARI_NO,2025,1,ARI,NO,pass,3,12,45,00-0035228,NA,00-0037744,13,12,NA,0,0,0,0,0,1,1,1,25
2025_01_ARI_NO,2025,1,ARI,NO,no_play,1,10,20,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA
2025_01_ARI_NO,2025,1,ARI,NO,run,1,5,15,NA,00-0033553,NA,NA,NA,7,0,0,0,0,0,0,0,0,NA
2025_01_ARI_NO,2025,1,ARI,NO,pass,1,8,8,00-0035228,NA,00-0037744,-5,9,NA,0,0,0,0,0,1,1,1,4
2025_01_ARI_NO,2025,1,ARI,NO,pass,2,4,4,00-0035228,NA,00-0033553,-2,6,NA,1,0,0,0,0,1,1,1,4
2025_01_ARI_NO,2025,1,ARI,NO,extra_point,NA,0,15,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA
2025_01_ARI_NO,2025,1,NO,ARI,kickoff,NA,0,35,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA
2025_01_ARI_NO,2025,1,NO,ARI,run,1,10,71,NA,00-0033906,NA,NA,NA,6,0,0,0,0,0,0,0,0,NA
2025_01_ARI_NO,2025,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025_01_ARI_NO,2025,1,NO,ARI,kickoff,NA,0,35,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA
2025_01_ARI_NO,2025,1,NO,ARI,pass,1,10,85,00-0039376,NA,00-0037545,-3,5,NA,0,0,0,0,0,1,1,1,2
2025_01_ARI_NO,2025,1,NO,ARI,pass,2,8,83,00-0039376,NA,00-0037545,17,0,NA,0,0,0,0,0,1,1,1,17
2025_01_ARI_NO,2025,1,NO,ARI,run,1,10,66,NA,00-0033906,NA,NA,NA,1,0,0,0,0,0,0,0,0,NA
2025_01_ARI_NO,2025,1,NO,ARI,pass,2,9,65,00-0039376,NA,00-0037545,2,0,NA,0,0,0,0,0,1,1,1,2
2025_01_ARI_NO,2025,1,NO,ARI,pass,3,7,63,00-0039376,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,NA
2025_01_ARI_NO,2025,1,NO,ARI,punt,4,13,69,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA
2025_01_ARI_NO,2025,1,ARI,NO,pass,1,10,81,00-0035228,NA,00-0033553,-6,5,NA,0,0,0,0,0,1,1,1,-1
2025_01_ARI_NO,2025,1,ARI,NO,run,2,11,82,NA,00-0039921,NA,NA,NA,52,0,0,0,0,0,0,0,0,NA
2025_01_ARI_NO,2025,1,ARI,NO,pass,1,10,30,00-0035228,NA,00-0038559,22,NA,NA,0,0,0,0,0,1,0,0,NA
2025_01_ARI_NO,2025,1,ARI,NO,run,2,10,30,NA,00-0039921,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA
2025_01_ARI_NO,2025,1,ARI,NO,pass,3,10,30,00-0035228,NA,00-0035500,-2,0,NA,0,0,0,0,0,1,1,1,-2
2025_01_ARI_NO,2025,1,ARI,NO,field_goal,4,12,32,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA
2025_01_ARI_NO,2025,1,NO,ARI,kickoff,NA,0,35,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA
2025_01_ARI_NO,2025,1,NO,ARI,pass,1,10,73,00-0039376,NA,00-0036040,8,NA,NA,0,0,0,0,0,1,0,0,NA
2025_01_ARI_NO,2025,1,NO,ARI,pass,2,10,73,00-0039376,NA,00-0036040,9,3,NA,0,0,0,0,0,1,1,1,12
2025_01_ARI_NO,2025,1,NO,ARI,run,1,10,61,NA,00-0033906,NA,NA,NA,3,0,0,0,0,0,0,0,0,NA
2025_01_ARI_NO,2025,1,NO,ARI,pass,2,7,58,00-0039376,NA,00-0037239,5,NA,NA,0,0,0,0,0,1,0,0,NA
2025_01_ARI_NO,2025,1,NO,ARI,pass,3,7,58,00-0039376,NA,00-0036040,11,0,NA,0,0,0,0,0,1,1,1,11
2025_01_ARI_NO,2025,1,NO,ARI,no_play,1,10,47,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA
2025_01_ARI_NO,2025,1,NO,ARI,pass,1,15,52,00-0039376,NA,00-0037239,-2,10,NA,0,0,0,0,0,1,1,1,8
2025_01_ARI_NO,2025,1,NO,ARI,pass,2,7,44,00-0039376,NA,00-0036040,0,6,NA,0,0,0,0,0,1,1,1,6
2025_01_ARI_NO,2025,1,NO,ARI,run,3,1,38,NA,00-0033906,NA,NA,NA,2,0,0,0,0,0,0,0,0,NA
2025_01_ARI_NO,2025,1,NO,ARI,pass,1,10,36,00-0039376,NA,00-0031236,-2,10,NA,0,0,0,0,0,1,1,1,8
2025_01_ARI_NO,2025,1,NO,ARI,run,2,2,28,NA,00-0033906,NA,NA,NA,-2,0,0,0,0,0,0,0,0,NA
2025_01_ARI_NO,2025,1,NO,ARI,no_play,3,4,30,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA
2025_01_ARI_NO,2025,1,NO,ARI,pass,1,10,25,00-0039376,NA,00-0037239,20,NA,NA,0,0,0,0,0,1,0,0,NA
2025_01_ARI_NO,2025,1,NO,ARI,run,2,10,25,NA,00-0033906,NA,NA,NA,5,0,0,0,0,0,0,0,0,NA
2025_01_ARI_NO,2025,1,NO,ARI,pass,3,5,20,00-0039376,NA,00-0037545,20,NA,NA,0,0,0,0,0,1,0,0,NA
2025_01_ARI_NO,2025,1,NO,ARI,field_goal,4,5,20,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA
2025_01_ARI_NO,2025,1,ARI,NO,run,1,10,72,NA,00-0033553,NA,NA,NA,7,0,0,0,0,0,0,0,0,NA
2025_01_ARI_NO,2025,1,ARI,NO,pass,2,3,65,00-0035228,NA,00-0033553,-2,7,NA,0,0,0,0,0,1,1,1,5
2025_01_ARI_NO,2025,1,ARI,NO,pass,1,10,60,00-0035228,NA,00-0039849,-3,5,NA,0,0,0,0,0,1,1,1,2
2025_01_ARI_NO,2025,1,ARI,NO,run,2,8,58,NA,00-0035228,NA,NA,NA,4,0,0,0,0,0,0,0,0,NA
2025_01_ARI_NO,2025,1,ARI,NO,pass,3,4,54,00-0035228,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,NA
2025_01_ARI_NO,2025,1,ARI,NO,punt,4,11,61,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA
2025_01_ARI_NO,2025,1,NO,ARI,run,1,10,73,NA,00-0038551,NA,NA,NA,3,0,0,0,0,0,0,0,0,NA
2025_01_ARI_NO,2025,1,NO,ARI,no_play,2,7,70,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA
2025_01_ARI_NO,2025,1,NO,ARI,run,1,10,63,NA,00-0038551,NA,NA,NA,1,0,0,0,0,0,0,0,0,NA
2025_01_ARI_NO,2025,1,NO,ARI,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025_01_ARI_NO,2025,1,NO,ARI,pass,2,9,62,00-0039376,NA,00-0037545,1,0,NA,0,0,0,0,0,1,1,1,1
2025_01_ARI_NO,2025,1,NO,ARI,no_play,3,8,61,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA
2025_01_ARI_NO,2025,1,NO,ARI,pass,3,13,66,00-0039376,NA,00-0036040,-3,9,NA,0,0,0,0,0,1,1,1,6
2025_01_ARI_NO,2025,1,NO,ARI,punt,4,7,60,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA
2025_01_ARI_NO,2025,1,ARI,NO,no_play,1,10,94,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA
2025_01_ARI_NO,2025,1,ARI,NO,pass,1,13,97,00-0035228,NA,00-0039849,23,NA,NA,0,0,0,0,0,1,0,0,NA
2025_01_ARI_NO,2025,1,ARI,NO,run,2,13,97,NA,00-0033553,NA,NA,NA,2,0,0,0,0,0,0,0,0,NA
2025_01_ARI_NO,2025,1,ARI,NO,pass,3,11,95,00-0035228,NA,00-0039849,5,7,NA,0,0,0,0,0,1,1,1,12
2025_01_ARI_NO,2025,1,ARI,NO,run,1,10,83,NA,00-0033553,NA,NA,NA,2,0,0,0,0,0,0,0,0,NA
2025_01_ARI_NO,2025,1,ARI,NO,pass,2,8,81,00-0035228,NA,00-0039737,5,5,NA,0,0,0,0,0,1,1,1,10
2025_01_ARI_NO,2025,1,ARI,NO,run,1,10,71,NA,00-0035228,NA,NA,NA,11,0,0,0,0,0,0,0,0,NA
2025_01_ARI_NO,2025,1,ARI,NO,pass,1,10,60,00-0035228,NA,00-0038559,15,NA,NA,0,0,0,0,0,1,0,0,NA
2025_01_ARI_NO,2025,1,ARI,NO,run,2,10,60,NA,00-0033553,NA,NA,NA,1,0,0,0,0,0,0,0,0,NA
2025_01_ARI_NO,2025,1,ARI,NO,pass,3,9,59,00-0035228,NA,00-0037744,8,NA,NA,0,0,0,0,0,1,0,0,NA
2025_01_ARI_NO,2025,1,ARI,NO,punt,4,9,59,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA
2025_01_ARI_NO,2025,1,NO,ARI,pass,1,10,83,00-0039376,NA,00-0037239,11,NA,NA,0,0,0,0,0,1,0,0,NA
2025_01_ARI_NO,2025,1,NO,ARI,pass,2,10,83,00-0039376,NA,00-0037239,-6,NA,NA,0,0,0,0,0,1,0,0,NA
2025_01_ARI_NO,2025,1,NO,ARI,no_play,3,10,83,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA
2025_01_ARI_NO,2025,1,NO,ARI,pass,3,15,88,00-0039376,NA,00-0031236,12,NA,NA,0,0,0,0,0,1,0,0,NA
2025_01_ARI_NO,2025,1,NO,ARI,punt,4,15,88,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA
2025_01_ARI_NO,2025,1,ARI,NO,run,1,10,40,NA,00-0039921,NA,NA,NA,3,0,0,0,0,0,0,0,0,NA
2025_01_ARI_NO,2025,1,ARI,NO,pass,2,7,37,00-0035228,NA,00-0033891,2,2,NA,0,0,0,0,0,1,1,1,4
2025_01_ARI_NO,2025,1,ARI,NO,pass,3,3,33,00-0035228,NA,00-0037744,5,0,NA,0,0,0,0,0,1,1,1,5
2025_01_ARI_NO,2025,1,ARI,NO,run,1,10,28,NA,00-0039921,NA,NA,NA,-2,0,0,0,0,0,0,0,0,NA
2025_01_ARI_NO,2025,1,ARI,NO,run,2,12,30,NA,00-0035228,NA,NA,NA,1,0,0,0,0,0,0,0,0,NA
2025_01_ARI_NO,2025,1,ARI,NO,run,2,21,39,NA,00-0035228,NA,NA,NA,4,0,0,0,0,0,0,0,0,NA
2025_01_ARI_NO,2025,1,ARI,NO,run,3,17,35,NA,00-0039921,NA,NA,NA,7,0,0,0,0,0,0,0,0,NA
2025_01_ARI_NO,2025,1,NA,NA,no_play,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA
2025_01_ARI_NO,2025,1,ARI,NO,field_goal,4,10,28,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA
2025_01_ARI_NO,2025,1,NO,ARI,pass,1,10,64,00-0039376,NA,00-0037239,4,2,NA,0,0,0,0,0,1,1,1,6
2025_01_ARI_NO,2025,1,NO,ARI,pass,2,4,58,00-0039376,NA,00-0036040,20,1,NA,0,0,0,0,0,1,1,1,21
2025_01_ARI_NO,2025,1,NO,ARI,pass,1,10,37,00-0039376,NA,00-0037545,5,0,NA,0,0,0,0,0,1,1,1,5
2025_01_ARI_NO,2025,1,NO,ARI,pass,2,5,32,00-0039376,NA,00-0039424,13,0,NA,0,0,0,0,0,1,1,1,13
2025_01_ARI_NO,2025,1,NO,ARI,run,1,10,19,NA,00-0039376,NA,NA,NA,12,0,0,0,0,0,0,0,0,NA
2025_01_ARI_NO,2025,1,NO,ARI,pass,1,3,3,00-0039376,NA,00-0039424,3,NA,NA,0,0,0,0,0,1,0,0,NA
2025_01_ARI_NO,2025,1,NO,ARI,run,2,3,3,NA,00-0033906,NA,NA,NA,-2,0,0,0,0,0,0,0,0,NA
2025_01_ARI_NO,2025,1,NO,ARI,pass,3,5,5,00-0039376,NA,NA,5,NA,NA,0,0,0,0,0,1,0,0,NA
2025_01_ARI_NO,2025,1,NO,ARI,no_play,4,5,5,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA
2025_01_ARI_NO,2025,1,NO,ARI,field_goal,4,10,10,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA
2025_01_ARI_NO,2025,1,ARI,NO,kickoff,NA,0,35,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA
2025_01_ARI_NO,2025,1,ARI,NO,run,1,10,74,NA,00-0033553,NA,NA,NA,3,0,0,0,0,0,0,0,0,NA
2025_01_ARI_NO,2025,1,NA,NA,no_play,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA
2025_01_ARI_NO,2025,1,ARI,NO,pass,2,7,71,00-0035228,NA,00-0039041,1,2,NA,0,0,0,0,0,1,1,1,3
2025_01_ARI_NO,2025,1,NA,NA,no_play,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA
2025_01_ARI_NO,2025,1,ARI,NO,pass,3,4,68,00-0035228,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,NA
2025_01_ARI_NO,2025,1,ARI,NO,punt,4,19,83,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA
2025_01_ARI_NO,2025,1,NO,ARI,pass,1,10,58,00-0039376,NA,00-0037239,11,NA,NA,0,0,0,0,0,1,0,0,NA
2025_01_ARI_NO,2025,1,NO,ARI,run,2,10,58,NA,00-0039376,NA,NA,NA,9,0,0,0,0,0,0,0,0,NA
2025_01_ARI_NO,2025,1,NO,ARI,pass,3,1,49,00-0039376,NA,00-0031236,5,1,NA,0,0,0,0,0,1,1,1,6
2025_01_ARI_NO,2025,1,NO,ARI,pass,1,10,43,00-0039376,NA,00-0036040,4,1,NA,0,0,0,0,0,1,1,1,5
2025_01_ARI_NO,2025,1,NO,ARI,pass,2,5,38,00-0039376,NA,00-0033906,2,3,NA,0,0,0,0,0,1,1,1,5
2025_01_ARI_NO,2025,1,NO,ARI,qb_spike,1,10,33,00-0039376,NA,NA,0,NA,NA,0,0,0,0,0,1,0,0,NA
2025_01_ARI_NO,2025,1,NO,ARI,pass,2,10,33,00-0039376,NA,00-0037545,29,NA,NA,0,0,0,0,0,1,0,0,NA
2025_01_ARI_NO,2025,1,NO,ARI,pass,3,10,33,00-0039376,NA,00-0037239,9,0,NA,0,0,0,0,0,1,1,1,9
2025_01_ARI_NO,2025,1,NO,ARI,pass,4,1,24,00-0039376,NA,00-0037545,6,0,NA,0,0,0,0,0,1,1,1,6
2025_01_ARI_NO,2025,1,NO,ARI,qb_spike,1,10,18,00-0039376,NA,NA,0,NA,NA,0,0,0,0,0,1,0,0,NA
2025_01_ARI_NO,2025,1,NO,ARI,pass,2,10,18,00-0039376,NA,00-0036040,16,NA,NA,0,0,0,0,0,1,0,0,NA
2025_01_ARI_NO,2025,1,NO,ARI,pass,3,10,18,00-0039376,NA,00-0036040,18,NA,NA,0,0,0,0,0,1,0,0,NA
2025_01_ARI_NO,2025,1,NO,ARI,pass,4,10,18,00-0039376,NA,00-0037239,18,NA,NA,0,0,0,0,0,1,0,0,NA
2025_01_ARI_NO,2025,1,NO,ARI,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025_01_BAL_BUF,2025,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025_01_BAL_BUF,2025,1,BUF,BAL,kickoff,NA,0,35,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA
2025_01_BAL_BUF,2025,1,BUF,BAL,pass,1,10,50,00-0034857,NA,00-0035689,5,3,NA,0,0,0,0,0,1,1,1,8
2025_01_BAL_BUF,2025,1,BUF,BAL,run,2,2,42,NA,00-0037248,NA,NA,NA,3,0,0,0,0,0,0,0,0,NA
2025_01_BAL_BUF,2025,1,BUF,BAL,run,1,10,39,NA,00-0034857,NA,NA,NA,3,0,0,0,0,0,0,0,0,NA
2025_01_BAL_BUF,2025,1,BUF,BAL,pass,2,7,36,00-0034857,NA,00-0037261,15,NA,NA,0,0,0,0,0,1,0,0,NA
2025_01_BAL_BUF,2025,1,BUF,BAL,no_play,3,7,36,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA
2025_01_BAL_BUF,2025,1,BUF,BAL,run,3,2,31,NA,00-0035537,NA,NA,NA,17,0,0,0,0,0,0,0,0,NA
